Voter ID,County,Candidate
1694385,Harsaw,Vestal
1706715,Matterdawn,Torres
1395165,Arrent,Vestal
1036430,Harsaw,Cordin
1135594,Harsaw,Torres
1622717,Matterdawn,Torres
1080362,Porpus,Torres
1310873,Harsaw,Torres
1931644,Mershville,Cordin
1027029,Harsaw,Seth
1987624,Harsaw,Vestal
1529220,Matterdawn,Vestal
1701899,Matterdawn,Vestal
1956841,Porpus,Vestal
1248645,Matterdawn,Cordin
1086907,Matterdawn,Torres
1916715,Matterdawn,Torres
1478610,Harsaw,Vestal
1996250,Mershville,Torres
1585817,Harsaw,Torres
1663064,Harsaw,Torres
1387509,Harsaw,Torres
1960660,Porpus,Torres
1516690,Matterdawn,Vestal
1543443,Harsaw,Seth
1277401,Harsaw,Torres
1640839,Harsaw,Vestal
1072145,Harsaw,Vestal
1125868,Harsaw,Vestal
1690927,Matterdawn,Vestal
1899696,Mershville,Torres
1504566,Harsaw,Vestal
1296672,Matterdawn,Vestal
1578939,Matterdawn,Vestal
1550809,Harsaw,Torres
1981274,Mershville,Cordin
1822040,Mershville,Torres
1316940,Harsaw,Vestal
1649921,Harsaw,Vestal
1905334,Harsaw,Torres
1622339,Harsaw,Torres
1424145,Harsaw,Vestal
1878275,Harsaw,Torres
1555294,Mershville,Vestal
1413124,Mershville,Torres
1693157,Arrent,Vestal
1116391,Matterdawn,Torres
1502830,Harsaw,Vestal
1938034,Mershville,Vestal
1097189,Harsaw,Vestal
1054433,Mershville,Torres
1967520,Harsaw,Torres
1172374,Harsaw,Seth
1104780,Matterdawn,Torres
1185920,Matterdawn,Vestal
1415146,Harsaw,Vestal
1163017,Porpus,Seth
1031848,Harsaw,Torres
1002263,Harsaw,Vestal
1424317,Harsaw,Torres
1953866,Mershville,Torres
1490950,Harsaw,Torres
1023967,Matterdawn,Vestal
1835331,Matterdawn,Torres
1409999,Mershville,Vestal
1923146,Porpus,Vestal
1438211,Matterdawn,Torres
1334029,Matterdawn,Torres
1796248,Harsaw,Vestal
1391556,Harsaw,Torres
1259532,Porpus,Vestal
1516668,Harsaw,Cordin
1220191,Matterdawn,Torres
1930788,Mershville,Torres
1820080,Matterdawn,Vestal
1445748,Mershville,Torres
1849033,Harsaw,Vestal
1594160,Matterdawn,Torres
1411762,Matterdawn,Vestal
1206205,Harsaw,Torres
1581223,Porpus,Vestal
1304235,Mershville,Vestal
1684090,Porpus,Vestal
1703351,Harsaw,Vestal
1824744,Porpus,Torres
1445679,Mershville,Vestal
1518279,Porpus,Torres
1278881,Matterdawn,Torres
1690421,Matterdawn,Torres
1149135,Harsaw,Vestal
1196567,Mershville,Torres
1341106,Harsaw,Torres
1610736,Mershville,Vestal
1550700,Mershville,Torres
1650485,Harsaw,Cordin
1304826,Matterdawn,Torres
1327719,Matterdawn,Torres
1277383,Harsaw,Vestal
1112562,Matterdawn,Vestal
1327022,Arrent,Vestal
1806570,Arrent,Vestal
1562769,Matterdawn,Vestal
1000466,Matterdawn,Vestal
1661986,Porpus,Vestal
1194444,Matterdawn,Torres
1156464,Mershville,Vestal
1545523,Mershville,Vestal
1135236,Harsaw,Vestal
1154451,Matterdawn,Torres
1981816,Harsaw,Vestal
1854731,Matterdawn,Vestal
1189604,Mershville,Vestal
1417119,Mershville,Vestal
1196395,Harsaw,Vestal
1447472,Harsaw,Torres
1883966,Mershville,Seth
1179561,Porpus,Vestal
1101907,Porpus,Torres
1577033,Harsaw,Vestal
1488284,Porpus,Vestal
1962711,Matterdawn,Vestal
1048362,Arrent,Torres
1833746,Mershville,Torres
1946479,Matterdawn,Vestal
1767010,Mershville,Vestal
1479243,Arrent,Torres
1869269,Harsaw,Vestal
1719859,Matterdawn,Vestal
1347088,Mershville,Vestal
1938959,Mershville,Torres
1539051,Matterdawn,Seth
1548569,Arrent,Vestal
1239093,Harsaw,Vestal
1620268,Matterdawn,Torres
1389389,Harsaw,Vestal
1541417,Harsaw,Seth
1414523,Mershville,Torres
1690625,Arrent,Torres
1225060,Harsaw,Torres
1542529,Harsaw,Torres
1219319,Mershville,Cordin
1835280,Matterdawn,Torres
1387292,Matterdawn,Vestal
1327499,Harsaw,Torres
1132662,Matterdawn,Vestal
1089129,Matterdawn,Vestal
1325077,Matterdawn,Torres
1821640,Harsaw,Torres
1144043,Matterdawn,Torres
1996182,Mershville,Torres
1994466,Arrent,Torres
1443530,Porpus,Vestal
1052749,Harsaw,Torres
1098818,Harsaw,Vestal
1646898,Harsaw,Torres
1405663,Porpus,Vestal
1884267,Harsaw,Vestal
1665817,Mershville,Vestal
1362867,Harsaw,Vestal
1781385,Harsaw,Vestal
1335442,Harsaw,Seth
1037386,Harsaw,Vestal
1116646,Harsaw,Torres
1659405,Mershville,Torres
1994113,Porpus,Vestal
1267696,Matterdawn,Vestal
1107565,Mershville,Torres
1341598,Matterdawn,Torres
1129904,Mershville,Torres
1118788,Harsaw,Torres
1176682,Porpus,Vestal
1084879,Harsaw,Vestal
1731445,Harsaw,Vestal
1833912,Harsaw,Vestal
1004787,Harsaw,Torres
1784233,Mershville,Torres
1492437,Harsaw,Cordin
1201849,Mershville,Vestal
1829882,Harsaw,Torres
1970865,Mershville,Vestal
1269556,Harsaw,Torres
1479769,Matterdawn,Torres
1748660,Mershville,Vestal
1468945,Harsaw,Torres
1590362,Harsaw,Torres
1357007,Harsaw,Seth
1803006,Matterdawn,Vestal
1852475,Mershville,Vestal
1337744,Matterdawn,Vestal
1417834,Porpus,Vestal
1393568,Harsaw,Vestal
1310292,Harsaw,Torres
1737975,Harsaw,Vestal
1771265,Arrent,Vestal
1204548,Matterdawn,Vestal
1363783,Porpus,Torres
1768160,Harsaw,Torres
1013537,Matterdawn,Vestal
1815028,Mershville,Vestal
1295141,Mershville,Vestal
1795011,Porpus,Torres
1048267,Porpus,Vestal
1566913,Matterdawn,Vestal
1997001,Harsaw,Vestal
1223665,Matterdawn,Vestal
1601730,Harsaw,Torres
1772030,Harsaw,Vestal
1309660,Harsaw,Torres
1827551,Matterdawn,Vestal
1544947,Harsaw,Torres
1066266,Mershville,Torres
1742230,Harsaw,Vestal
1886910,Matterdawn,Vestal
1170463,Matterdawn,Torres
1791695,Harsaw,Torres
1376367,Matterdawn,Torres
1647785,Harsaw,Torres
1907258,Harsaw,Vestal
1517123,Harsaw,Torres
1162295,Porpus,Vestal
1970532,Harsaw,Vestal
1199886,Harsaw,Vestal
1284179,Matterdawn,Torres
1073945,Mershville,Vestal
1416825,Matterdawn,Torres
1215261,Harsaw,Vestal
1824163,Harsaw,Vestal
1194676,Matterdawn,Torres
1252144,Harsaw,Torres
1507433,Harsaw,Vestal
1387718,Mershville,Torres
1119282,Porpus,Torres
1212506,Harsaw,Vestal
1325872,Harsaw,Vestal
1446613,Porpus,Torres
1869511,Matterdawn,Torres
1516883,Matterdawn,Vestal
1254940,Harsaw,Vestal
1342170,Matterdawn,Seth
1322519,Mershville,Vestal
1264028,Mershville,Torres
1510677,Harsaw,Torres
1882876,Harsaw,Vestal
1275415,Harsaw,Vestal
1550213,Porpus,Torres
1414351,Matterdawn,Torres
1346503,Harsaw,Cordin
1666628,Harsaw,Vestal
1946301,Matterdawn,Vestal
1818912,Harsaw,Torres
1098385,Matterdawn,Vestal
1389369,Porpus,Cordin
1028446,Matterdawn,Seth
1981403,Mershville,Torres
1128084,Matterdawn,Cordin
1345296,Harsaw,Vestal
1773660,Matterdawn,Torres
1045875,Harsaw,Vestal
1953099,Mershville,Seth
1978219,Matterdawn,Torres
1287618,Matterdawn,Vestal
1223094,Mershville,Torres
1276819,Matterdawn,Vestal
1775419,Matterdawn,Torres
1756260,Mershville,Torres
1414509,Mershville,Torres
1017227,Mershville,Torres
1195345,Matterdawn,Vestal
1948241,Harsaw,Vestal
1216017,Harsaw,Vestal
1631433,Matterdawn,Torres
1906315,Harsaw,Vestal
1485881,Harsaw,Torres
1177706,Mershville,Torres
1188982,Matterdawn,Torres
1465993,Porpus,Torres
1624925,Porpus,Vestal
1491445,Harsaw,Torres
1638319,Harsaw,Vestal
1903746,Harsaw,Vestal
1906863,Harsaw,Vestal
1017049,Harsaw,Torres
1625873,Matterdawn,Vestal
1471313,Mershville,Torres
1026305,Mershville,Torres
1568991,Mershville,Torres
1148209,Matterdawn,Vestal
1373580,Matterdawn,Torres
1577456,Matterdawn,Seth
1268415,Harsaw,Torres
1678143,Arrent,Vestal
1336995,Arrent,Torres
1893926,Porpus,Torres
1027621,Porpus,Torres
1749692,Harsaw,Torres
1127756,Mershville,Torres
1360114,Porpus,Vestal
1917860,Matterdawn,Seth
1572783,Harsaw,Vestal
1927359,Harsaw,Torres
1307113,Harsaw,Vestal
1982098,Harsaw,Torres
1663334,Matterdawn,Vestal
1127044,Harsaw,Torres
1672328,Mershville,Cordin
1290926,Harsaw,Seth
1850789,Mershville,Torres
1944938,Mershville,Torres
1076914,Harsaw,Vestal
1613780,Harsaw,Torres
1365243,Matterdawn,Torres
1096294,Matterdawn,Cordin
1065186,Matterdawn,Vestal
1493143,Harsaw,Torres
1777170,Harsaw,Seth
1143814,Mershville,Torres
1926120,Harsaw,Torres
1733911,Harsaw,Vestal
1915662,Mershville,Torres
1949910,Harsaw,Seth
1714732,Matterdawn,Torres
1241030,Mershville,Vestal
1024696,Matterdawn,Torres
1964212,Harsaw,Vestal
1287718,Mershville,Vestal
1724931,Matterdawn,Vestal
1335288,Harsaw,Vestal
1031423,Mershville,Torres
1600900,Harsaw,Vestal
1520111,Harsaw,Vestal
1942015,Harsaw,Vestal
1001884,Harsaw,Torres
1767564,Mershville,Vestal
1147450,Mershville,Vestal
1685075,Harsaw,Torres
1244723,Matterdawn,Vestal
1931890,Harsaw,Torres
1949897,Mershville,Torres
1089435,Mershville,Vestal
1740038,Harsaw,Vestal
1082452,Harsaw,Vestal
1901721,Harsaw,Torres
1049763,Matterdawn,Vestal
1953755,Matterdawn,Vestal
1160478,Porpus,Vestal
1981836,Harsaw,Torres
1829255,Mershville,Torres
1066572,Matterdawn,Torres
1915644,Harsaw,Vestal
1070521,Mershville,Vestal
1699768,Matterdawn,Torres
1347064,Harsaw,Seth
1104835,Matterdawn,Seth
1958755,Harsaw,Torres
1529963,Harsaw,Torres
1526405,Porpus,Cordin
1122748,Porpus,Torres
1401823,Matterdawn,Vestal
1567182,Harsaw,Torres
1806543,Harsaw,Vestal
1560572,Arrent,Vestal
1145610,Matterdawn,Seth
1052475,Matterdawn,Torres
1670458,Porpus,Vestal
1767842,Mershville,Torres
1491929,Matterdawn,Torres
1635745,Matterdawn,Vestal
1538869,Harsaw,Vestal
1238735,Harsaw,Seth
1035333,Mershville,Vestal
1108679,Harsaw,Torres
1107953,Matterdawn,Vestal
1543411,Mershville,Vestal
1646878,Mershville,Vestal
1000429,Matterdawn,Torres
1456869,Harsaw,Vestal
1015616,Harsaw,Torres
1149221,Harsaw,Cordin
1783612,Harsaw,Torres
1486314,Mershville,Cordin
1220067,Harsaw,Torres
1992115,Mershville,Torres
1650453,Mershville,Torres
1649332,Harsaw,Torres
1293776,Porpus,Vestal
1909758,Arrent,Vestal
1221848,Arrent,Vestal
1634761,Matterdawn,Seth
1894879,Porpus,Torres
1099830,Harsaw,Torres
1521961,Porpus,Vestal
1430324,Harsaw,Vestal
1663349,Matterdawn,Vestal
1612328,Matterdawn,Vestal
1606219,Harsaw,Vestal
1999589,Harsaw,Vestal
1191596,Matterdawn,Torres
1411547,Harsaw,Torres
1052612,Harsaw,Torres
1319476,Matterdawn,Vestal
1598308,Harsaw,Torres
1539262,Matterdawn,Vestal
1085010,Harsaw,Seth
1485211,Mershville,Vestal
1079613,Porpus,Torres
1652813,Mershville,Vestal
1671972,Mershville,Torres
1476145,Harsaw,Seth
1745751,Mershville,Seth
1405501,Harsaw,Vestal
1041419,Harsaw,Vestal
1886828,Matterdawn,Torres
1938429,Harsaw,Torres
1355181,Mershville,Vestal
1944377,Mershville,Torres
1234051,Harsaw,Cordin
1067593,Matterdawn,Vestal
1748150,Matterdawn,Vestal
1589269,Matterdawn,Vestal
1225347,Harsaw,Vestal
1327977,Harsaw,Torres
1944835,Arrent,Torres
1059755,Matterdawn,Vestal
1696632,Matterdawn,Torres
1068706,Harsaw,Vestal
1222363,Matterdawn,Vestal
1427133,Porpus,Torres
1719738,Arrent,Torres
1764865,Porpus,Torres
1872997,Mershville,Vestal
1828699,Porpus,Vestal
1863933,Harsaw,Torres
1595458,Mershville,Torres
1404415,Matterdawn,Torres
1909408,Matterdawn,Torres
1395861,Matterdawn,Torres
1618414,Harsaw,Seth
1133795,Mershville,Vestal
1719995,Arrent,Vestal
1830358,Harsaw,Torres
1239225,Matterdawn,Vestal
1209387,Porpus,Vestal
1937170,Harsaw,Vestal
1724674,Matterdawn,Vestal
1129576,Mershville,Torres
1026708,Harsaw,Vestal
1772265,Harsaw,Vestal
1669959,Harsaw,Torres
1554255,Mershville,Torres
1913620,Mershville,Torres
1604042,Mershville,Vestal
1948843,Porpus,Vestal
1350859,Mershville,Torres
1806095,Harsaw,Torres
1864732,Harsaw,Vestal
1553307,Harsaw,Vestal
1309872,Arrent,Torres
1280189,Arrent,Vestal
1361897,Harsaw,Torres
1987591,Harsaw,Seth
1532539,Harsaw,Vestal
1260000,Mershville,Torres
1315123,Harsaw,Vestal
1411904,Harsaw,Vestal
1787466,Harsaw,Torres
1000283,Harsaw,Torres
1819274,Mershville,Vestal
1959411,Harsaw,Seth
1194160,Mershville,Vestal
1790577,Mershville,Vestal
1731599,Mershville,Torres
1703658,Harsaw,Vestal
1835781,Harsaw,Vestal
1574674,Mershville,Vestal
1842563,Harsaw,Vestal
1560154,Harsaw,Vestal
1542086,Arrent,Vestal
1001908,Matterdawn,Torres
1101339,Matterdawn,Torres
1733062,Harsaw,Torres
1377603,Mershville,Vestal
1758020,Mershville,Vestal
1970791,Matterdawn,Torres
1001051,Arrent,Vestal
1672671,Harsaw,Vestal
1665627,Harsaw,Seth
1731964,Porpus,Cordin
1282770,Matterdawn,Torres
1289078,Porpus,Torres
1067239,Mershville,Torres
1352962,Mershville,Torres
1272135,Harsaw,Vestal
1505613,Matterdawn,Vestal
1906370,Porpus,Torres
1879539,Matterdawn,Torres
1666760,Harsaw,Vestal
1714493,Arrent,Torres
1043553,Porpus,Vestal
1403177,Harsaw,Vestal
1671504,Porpus,Vestal
1640276,Harsaw,Torres
1223354,Harsaw,Torres
1848616,Porpus,Torres
1130624,Harsaw,Vestal
1822476,Harsaw,Torres
1945403,Mershville,Vestal
1671726,Mershville,Torres
1735980,Matterdawn,Vestal
1527922,Harsaw,Vestal
1622183,Matterdawn,Torres
1939570,Matterdawn,Vestal
1151498,Harsaw,Torres
1729302,Matterdawn,Vestal
1793053,Mershville,Seth
1812954,Harsaw,Torres
1253234,Matterdawn,Vestal
1612731,Matterdawn,Torres
1887843,Harsaw,Torres
1862623,Harsaw,Seth
1663014,Harsaw,Vestal
1659312,Mershville,Torres
1228180,Harsaw,Torres
1225378,Harsaw,Vestal
1798556,Matterdawn,Vestal
1192644,Harsaw,Cordin
1986667,Harsaw,Vestal
1728187,Mershville,Vestal
1611842,Harsaw,Vestal
1649207,Harsaw,Vestal
1070648,Mershville,Vestal
1592077,Mershville,Torres
1254724,Mershville,Vestal
1436097,Matterdawn,Torres
1149299,Matterdawn,Cordin
1819821,Mershville,Torres
1364282,Mershville,Vestal
1686116,Harsaw,Torres
1558892,Matterdawn,Torres
1865767,Arrent,Vestal
1671623,Harsaw,Vestal
1531204,Mershville,Torres
1998240,Harsaw,Torres
1146871,Porpus,Vestal
1013188,Matterdawn,Torres
1809901,Harsaw,Vestal
1224174,Harsaw,Torres
1361290,Harsaw,Vestal
1099841,Harsaw,Vestal
1570576,Harsaw,Torres
1476324,Arrent,Torres
1749743,Harsaw,Torres
1013721,Harsaw,Torres
1161918,Porpus,Torres
1393735,Harsaw,Torres
1561264,Harsaw,Vestal
1731476,Porpus,Vestal
1788023,Mershville,Vestal
1950914,Matterdawn,Vestal
1286011,Matterdawn,Vestal
1542054,Matterdawn,Vestal
1969227,Mershville,Torres
1624396,Matterdawn,Cordin
1058342,Matterdawn,Torres
1466409,Matterdawn,Seth
1676034,Arrent,Vestal
1080040,Porpus,Torres
1172399,Harsaw,Vestal
1603469,Harsaw,Seth
1255599,Matterdawn,Vestal
1143551,Harsaw,Torres
1900822,Mershville,Torres
1765683,Harsaw,Cordin
1453194,Harsaw,Seth
1719948,Harsaw,Vestal
1130296,Harsaw,Seth
1613101,Matterdawn,Torres
1565482,Matterdawn,Torres
1745581,Matterdawn,Torres
1524083,Porpus,Vestal
1888821,Harsaw,Vestal
1959702,Harsaw,Torres
1072824,Harsaw,Torres
1281874,Harsaw,Torres
1488220,Harsaw,Vestal
1583630,Matterdawn,Torres
1644969,Porpus,Torres
1669400,Mershville,Vestal
1431332,Harsaw,Vestal
1012453,Mershville,Vestal
1308182,Mershville,Torres
1221128,Matterdawn,Torres
1215467,Harsaw,Vestal
1982575,Harsaw,Vestal
1897287,Harsaw,Vestal
1708513,Mershville,Torres
1707179,Harsaw,Seth
1225951,Matterdawn,Torres
1307999,Harsaw,Torres
1462280,Matterdawn,Seth
1696097,Mershville,Torres
1337990,Harsaw,Torres
1543783,Harsaw,Torres
1182643,Matterdawn,Torres
1366904,Matterdawn,Vestal
1474978,Harsaw,Seth
1862651,Matterdawn,Torres
1300405,Matterdawn,Torres
1529221,Harsaw,Vestal
1043736,Harsaw,Torres
1495560,Porpus,Vestal
1078868,Harsaw,Vestal
1247079,Mershville,Torres
1135482,Mershville,Vestal
1291991,Mershville,Vestal
1948733,Matterdawn,Seth
1559737,Harsaw,Torres
1734189,Mershville,Vestal
1584350,Mershville,Torres
1466575,Mershville,Vestal
1166307,Mershville,Vestal
1438735,Harsaw,Vestal
1320426,Harsaw,Vestal
1143435,Arrent,Seth
1887951,Harsaw,Vestal
1621059,Harsaw,Vestal
1575949,Mershville,Torres
1619137,Matterdawn,Vestal
1561235,Arrent,Seth
1098515,Porpus,Torres
1934229,Harsaw,Torres
1173719,Matterdawn,Vestal
1719395,Arrent,Torres
1528707,Matterdawn,Vestal
1763009,Matterdawn,Vestal
1736399,Mershville,Vestal
1139860,Matterdawn,Torres
1154254,Harsaw,Vestal
1029102,Mershville,Torres
1565354,Matterdawn,Vestal
1626144,Mershville,Torres
1962248,Harsaw,Vestal
1320009,Porpus,Vestal
1140314,Mershville,Vestal
1298230,Mershville,Torres
1131388,Harsaw,Torres
1790397,Mershville,Vestal
1546335,Porpus,Torres
1258958,Mershville,Torres
1516755,Harsaw,Torres
1548366,Porpus,Vestal
1965269,Porpus,Seth
1604033,Porpus,Torres
1999310,Mershville,Vestal
1896562,Mershville,Torres
1857099,Harsaw,Torres
1317243,Matterdawn,Cordin
1038355,Harsaw,Cordin
1087003,Porpus,Torres
1516644,Harsaw,Vestal
1733957,Arrent,Vestal
1523160,Harsaw,Vestal
1093404,Harsaw,Cordin
1046938,Harsaw,Vestal
1243170,Matterdawn,Torres
1986588,Matterdawn,Torres
1827490,Matterdawn,Vestal
1096841,Harsaw,Vestal
1073752,Harsaw,Vestal
1767517,Harsaw,Torres
1582025,Mershville,Seth
1018698,Harsaw,Torres
1647659,Mershville,Vestal
1424562,Harsaw,Torres
1748286,Porpus,Vestal
1068689,Mershville,Torres
1260810,Harsaw,Vestal
1589623,Harsaw,Vestal
1854046,Harsaw,Torres
1042232,Harsaw,Torres
1119896,Mershville,Torres
1307887,Porpus,Vestal
1518619,Matterdawn,Torres
1905789,Matterdawn,Torres
1945246,Matterdawn,Torres
1377895,Harsaw,Vestal
1527314,Harsaw,Vestal
1324565,Mershville,Cordin
1746791,Matterdawn,Vestal
1980872,Harsaw,Seth
1429271,Matterdawn,Vestal
1329058,Mershville,Torres
1693042,Harsaw,Seth
1606698,Porpus,Torres
1846128,Harsaw,Torres
1198357,Harsaw,Vestal
1999996,Harsaw,Vestal
1835880,Matterdawn,Torres
1736227,Harsaw,Torres
1929738,Matterdawn,Vestal
1865064,Mershville,Torres
1984520,Porpus,Vestal
1499542,Matterdawn,Vestal
1693587,Matterdawn,Vestal
1883278,Mershville,Torres
1141985,Porpus,Torres
1040217,Harsaw,Vestal
1197975,Arrent,Cordin
1379881,Harsaw,Vestal
1182633,Mershville,Vestal
1590573,Porpus,Vestal
1540447,Matterdawn,Vestal
1995341,Harsaw,Torres
1120382,Mershville,Vestal
1217382,Harsaw,Torres
1788861,Matterdawn,Vestal
1719150,Mershville,Torres
1918062,Mershville,Torres
1654453,Arrent,Cordin
1167808,Arrent,Vestal
1808576,Matterdawn,Torres
1411183,Mershville,Torres
1570453,Porpus,Vestal
1046879,Matterdawn,Torres
1098559,Harsaw,Vestal
1123414,Matterdawn,Torres
1140911,Matterdawn,Torres
1653440,Harsaw,Seth
1831065,Mershville,Torres
1589099,Matterdawn,Torres
1287687,Matterdawn,Vestal
1523532,Matterdawn,Torres
1992678,Harsaw,Torres
1205136,Harsaw,Vestal
1683348,Matterdawn,Vestal
1656423,Mershville,Torres
1264472,Harsaw,Torres
1289689,Harsaw,Vestal
1552267,Matterdawn,Vestal
1822779,Harsaw,Vestal
1313384,Matterdawn,Vestal
1825554,Porpus,Torres
1719934,Harsaw,Vestal
1067225,Harsaw,Vestal
1290029,Matterdawn,Torres
1593299,Harsaw,Vestal
1561083,Harsaw,Torres
1489437,Harsaw,Torres
1013758,Porpus,Torres
1467851,Mershville,Seth
1698783,Matterdawn,Torres
1199420,Matterdawn,Torres
1163124,Harsaw,Torres
1594166,Mershville,Torres
1408161,Harsaw,Vestal
1186065,Harsaw,Vestal
1577249,Harsaw,Torres
1366073,Harsaw,Vestal
1476753,Mershville,Vestal
1444991,Mershville,Torres
1774459,Harsaw,Torres
1720487,Harsaw,Torres
1940165,Mershville,Vestal
1136659,Harsaw,Torres
1790636,Matterdawn,Torres
1971370,Mershville,Vestal
1054897,Harsaw,Vestal
1608011,Matterdawn,Vestal
1369058,Matterdawn,Torres
1093006,Matterdawn,Torres
1078207,Porpus,Vestal
1002038,Matterdawn,Torres
1952255,Mershville,Vestal
1617080,Harsaw,Vestal
1848298,Mershville,Cordin
1747519,Harsaw,Torres
1785173,Harsaw,Vestal
1330094,Matterdawn,Torres
1135748,Porpus,Torres
1777407,Matterdawn,Vestal
1461355,Harsaw,Vestal
1067840,Harsaw,Torres
1884876,Harsaw,Torres
1647441,Mershville,Torres
1070497,Harsaw,Torres
1755158,Mershville,Torres
1033814,Harsaw,Vestal
1710573,Matterdawn,Vestal
1065206,Harsaw,Seth
1938708,Harsaw,Torres
1732309,Mershville,Vestal
1646230,Mershville,Seth
1277313,Matterdawn,Vestal
1662523,Harsaw,Vestal
1084531,Mershville,Torres
1217588,Mershville,Torres
1918470,Porpus,Torres
1286607,Porpus,Vestal
1446285,Porpus,Torres
1324185,Harsaw,Torres
1388858,Matterdawn,Vestal
1286967,Harsaw,Torres
1066540,Harsaw,Vestal
1790029,Matterdawn,Seth
1884446,Harsaw,Torres
1451725,Mershville,Torres
1389406,Harsaw,Seth
1731367,Harsaw,Vestal
1412038,Harsaw,Torres
1077049,Porpus,Torres
1560461,Harsaw,Vestal
1501838,Matterdawn,Vestal
1066567,Harsaw,Torres
1377594,Harsaw,Torres
1103104,Harsaw,Vestal
1004522,Arrent,Torres
1960924,Mershville,Torres
1075344,Mershville,Vestal
1504421,Arrent,Vestal
1239473,Harsaw,Vestal
1313970,Harsaw,Vestal
1174627,Mershville,Vestal
1786104,Mershville,Vestal
1129470,Harsaw,Torres
1002919,Matterdawn,Torres
1055184,Matterdawn,Vestal
1270240,Harsaw,Vestal
1614993,Matterdawn,Seth
1879927,Harsaw,Vestal
1770047,Mershville,Vestal
1208201,Porpus,Torres
1632314,Harsaw,Vestal
1372000,Matterdawn,Torres
1708900,Mershville,Vestal
1557746,Matterdawn,Vestal
1124216,Harsaw,Vestal
1974978,Harsaw,Cordin
1674765,Harsaw,Torres
1041151,Mershville,Torres
1545077,Matterdawn,Torres
1333764,Porpus,Torres
1847549,Harsaw,Torres
1277849,Harsaw,Seth
1588907,Porpus,Torres
1801498,Mershville,Vestal
1199662,Matterdawn,Torres
1108841,Harsaw,Vestal
1873149,Mershville,Torres
1151713,Porpus,Torres
1299648,Matterdawn,Torres
1269060,Harsaw,Vestal
1700894,Harsaw,Vestal
1124059,Matterdawn,Torres
1832785,Mershville,Vestal
1575130,Matterdawn,Vestal
1767239,Harsaw,Vestal
1371842,Harsaw,Seth
1446184,Matterdawn,Cordin
1406531,Mershville,Torres
1722497,Harsaw,Torres
1384593,Porpus,Torres
1060825,Harsaw,Torres
1106667,Porpus,Vestal
1134601,Harsaw,Torres
1338544,Arrent,Vestal
1420787,Harsaw,Cordin
1000771,Arrent,Torres
1096207,Harsaw,Vestal
1671457,Matterdawn,Vestal
1425570,Harsaw,Torres
1346757,Matterdawn,Torres
1602088,Harsaw,Vestal
1125259,Harsaw,Vestal
1983749,Harsaw,Vestal
1934041,Porpus,Vestal
1483244,Matterdawn,Vestal
1831025,Matterdawn,Vestal
1201599,Mershville,Vestal
1359222,Matterdawn,Vestal
1757180,Harsaw,Vestal
1902498,Matterdawn,Torres
1426169,Harsaw,Torres
1900876,Matterdawn,Torres
1761977,Mershville,Vestal
1762790,Harsaw,Torres
1570583,Harsaw,Torres
1367020,Porpus,Vestal
1180198,Harsaw,Vestal
1758967,Matterdawn,Vestal
1775205,Matterdawn,Torres
1132950,Matterdawn,Torres
1485078,Matterdawn,Vestal
1930328,Harsaw,Torres
1357264,Harsaw,Vestal
1497286,Mershville,Vestal
1211254,Matterdawn,Vestal
1826387,Mershville,Vestal
1237000,Arrent,Vestal
1657927,Matterdawn,Torres
1798772,Porpus,Vestal
1467095,Matterdawn,Vestal
1720866,Harsaw,Torres
1769373,Matterdawn,Seth
1588434,Porpus,Torres
1415134,Harsaw,Torres
1627608,Mershville,Vestal
1131090,Matterdawn,Torres
1157953,Harsaw,Vestal
1755847,Porpus,Vestal
1804407,Harsaw,Vestal
1404619,Harsaw,Vestal
1602572,Mershville,Torres
1483602,Harsaw,Torres
1727200,Mershville,Vestal
1711149,Mershville,Torres
1721876,Harsaw,Vestal
1031179,Porpus,Vestal
1576677,Harsaw,Seth
1210521,Mershville,Torres
1105849,Harsaw,Vestal
1257773,Mershville,Torres
1776147,Mershville,Cordin
1408382,Mershville,Vestal
1085186,Matterdawn,Torres
1153460,Matterdawn,Seth
1833598,Harsaw,Torres
1933156,Harsaw,Vestal
1705886,Matterdawn,Torres
1844474,Harsaw,Seth
1274435,Matterdawn,Vestal
1586223,Matterdawn,Vestal
1362216,Harsaw,Torres
1207587,Porpus,Vestal
1848772,Harsaw,Vestal
1471928,Matterdawn,Torres
1332328,Porpus,Vestal
1076454,Harsaw,Torres
1680862,Harsaw,Torres
1894302,Harsaw,Vestal
1047472,Arrent,Torres
1796599,Harsaw,Vestal
1215790,Matterdawn,Torres
1983080,Mershville,Vestal
1772063,Matterdawn,Vestal
1124052,Mershville,Cordin
1608037,Matterdawn,Torres
1596923,Matterdawn,Vestal
1306299,Mershville,Vestal
1564316,Matterdawn,Torres
1302813,Harsaw,Vestal
1861467,Mershville,Vestal
1977932,Mershville,Torres
1177735,Matterdawn,Torres
1773272,Harsaw,Vestal
1121296,Mershville,Torres
1794197,Harsaw,Seth
1575010,Mershville,Vestal
1469989,Matterdawn,Torres
1542814,Mershville,Seth
1110677,Mershville,Torres
1596535,Harsaw,Vestal
1451986,Porpus,Vestal
1088154,Harsaw,Vestal
1854033,Mershville,Torres
1988107,Harsaw,Torres
1158248,Harsaw,Vestal
1994848,Harsaw,Seth
1975005,Arrent,Torres
1563752,Porpus,Torres
1568143,Mershville,Vestal
1940072,Harsaw,Torres
1360010,Porpus,Vestal
